ra,dec,CMC15,Pan-STARRS DR1,2MASS All-Sky,SDSS DR12,URAT1,UCAC4
218.0188379452124,38.30890200410412,412.07065,488.54425,432.19845999999995,,135.51175,21.438814
36.076138242655155,-55.84924193663574,328.78754,21.270870000000002,240.26693999999998,1086.378,,4.296665
201.876341464708,-64.51912539169948,314.0031,381.593,284.86636,8.474843,5.658248400000001,28.12831
111.1456712312198,-40.87027255476053,860.47833,416.7665,23.19524,771.23096,361.6518,5.1154304
110.91723250445631,-41.29609066930751,612.33746,373.8411,8.534842999999999,279.16022000000004,13.302307999999998,
131.35314473704383,38.0314800222983,,21.05066,65.48221,232.49572999999998,,114.66945
131.5211670261674,38.230364645710935,,,8.893642,9.1698,,8.670944
131.08612495968316,38.63064471670841,,3.2774637,3.6612312999999994,10.760779,8.951744,6.938554300000001
296.133446450214,-15.293095163515131,,45.838974,,7.7460747,622.86774,909.7959
296.13400866478247,-15.292086342148785,3.6388738,,5.978478,7.479315299999999,4.133476,155.19543000000002
295.89043554487216,-15.470901820659005,189.44785,931.8548599999999,349.61658,702.8964,38.66506,588.9248
263.8398351569194,-35.02783955699492,,17.013197,,173.02472,113.76481000000001,
263.888303291584,-35.10249388021679,83.132614,1.5668796,37.263335999999995,,321.27338,11.503794000000001
49.387317176338605,7.690127111609939,14.274413000000001,553.7368,10.032217999999999,155.28644,4.257574,
50.94435728377482,8.083672913149082,,525.2475,15.822133,7.7899613,3.8690696000000004,4.905493
49.360665550581714,7.655783809804832,516.2923,,11.947372999999999,3.6657012000000004,34.785773999999996,
281.0269871489201,-11.746160497142748,10.582889,18.862318,,29.889222999999998,,7.791402000000001
281.7850404458548,-11.438484052079724,9.88417,28.811360999999998,,,5.2062919999999995,24.836376
264.8672951640885,-15.375637750653544,,5.565079,11.955838,7.7526135,10.25506,
264.9585920624635,-15.227993383170034,9.206758,3.2751682,2.4227574,166.43855,6.4569993,10.931014
131.3594305039167,-60.68589183805602,514.578,,,8.642586999999999,,28.165221999999996
275.8873244434428,4.252337636257436,6.400851,32.117813,7.827283,1.8134769,,
309.095184581168,51.00668909366744,14.15981,250.7363,21.072166,942.10895,334.84656,1342.1241
190.6844548298738,-32.27683523830189,7.972625999999999,56.81924,,10.518023,229.0326,192.33992
24.741781562701078,-35.74760863750918,168.6673,449.51565999999997,5.685583,3.5249975,,162.63628
23.62278789323193,-34.882777528811715,392.00357,,11.764107000000001,89.00045,398.70264,42.3189
22.980982030329777,-35.76298226708953,903.0513,545.4716,4.089565299999999,,250.71901,574.80164
345.6917804091867,8.180800453026643,,1.8916811999999998,1395.2184,13.752967000000002,767.3854,218.40412999999998
3.591348936640001,60.34180546823273,178.52626,338.47336,368.80258,156.44789,28.82445,10.166628999999999
110.04660572358485,15.39789901922837,,154.44151000000002,460.05652000000003,4.641378400000001,,1156.8575
176.7507177109475,-55.22313913253704,206.48128,305.69885,,,283.5614,329.40164
176.9689854152897,-55.06916688282982,6.614872500000001,,1229.6909,217.19144,687.92615,32.695496
115.76544590720465,-19.77889409036715,31.848940000000002,325.74814,30.17864,42.467445,642.64813,368.32898
117.62756029517328,-19.02702501527919,18.357315,350.92177999999996,413.56827000000004,18.593843,3.2889345000000003,357.58252000000005
116.11089123556093,-19.806768148361424,,16.955078,1003.5419999999999,439.6356,344.31872999999996,722.6665
212.83836494251872,-21.33102241797361,,636.19696,658.4585599999999,235.63605,3.187809,52.613372999999996
211.56158983891143,-21.525867298790068,65.01488499999999,465.68417,52.93079399999999,475.35825,576.15454,563.51404
307.49973633197567,48.18948100501178,11.58896,,10.584814,4.8839144999999995,6.8271337,1.9063849999999998
73.42358968809624,-8.36457356068634,1148.5093,236.31307999999999,480.69802999999996,523.1291,16.326027,
73.12979912322452,-8.966681426396956,11.119228,810.3912,429.0837,617.9603,88.84052,
70.13779516263895,-7.522841907022474,33.97032,16.239245999999998,,,693.549,384.2175
248.2118651991814,-60.549677731001495,217.67687999999998,355.3027,6.803392999999999,4.2203693,3.0770824,2.4496336
120.8732010697641,-27.08318095967572,48.544212,4.378009,4.830388,178.76167,10.901904,219.88258
126.76285893551812,-22.364514445120854,385.2299,4.226794,119.09378999999998,23.675163,390.7413,490.74965999999995
126.58941579699413,-22.377782414440254,73.58474,8.208374000000001,7.596724000000001,,3.2699926,1553.5929999999998
126.2856562437858,-22.420323513472162,,69.8883,11.034382,9.221996,6.9159026,
126.58948227327257,-22.378138463927,,1022.9152,2.196351,267.91864,430.7669,3.4695141000000005
295.26661093840937,38.39803375450268,5.358423999999999,41.47126,6.8428059999999995,156.58102,262.1752,555.1614400000001
235.01621626813247,-44.87768457166687,166.493,246.26207000000002,411.668,602.0167,410.62137,27.268210999999997
108.98847828086107,-65.74344362773873,353.69748,258.80057,13.403213000000001,,784.55475,
230.92031131061046,-43.21186445436971,959.5133,136.93135,9.936696000000001,7.6000369999999995,295.38657,
124.84807122077095,-29.57362490184543,22.345556,338.8941,4.3018894,137.12766000000002,77.46947,45.214893
192.2732565453629,-41.26094748026031,340.75302,6.731730499999999,5.8158746,185.73216000000002,6.9008449999999995,3.989935
32.075238844040705,-37.539153079132745,86.25094,3.8428980000000004,,3.6875044999999997,19.063513,407.16497999999996
32.02130393470112,-38.66312678715081,130.83592,91.291725,89.09501,424.70752000000005,471.83743,197.4943
32.271430830194824,-38.65162093934143,,14.837261999999999,5.671425,,,919.0299
35.23565539651482,-37.438250410958645,465.58984000000004,157.82732,83.93491999999999,323.45758,233.96367999999998,48.435787
32.3782289265551,-39.56349678833404,,34.06933,391.96547999999996,8.834008,16.139035999999997,164.7295
244.94170979301686,-53.6591286570528,566.9178,,366.56357,7.3195570000000005,445.9764,545.54785
244.8601859419532,-53.47531337450447,524.70013,293.40305,229.24365,84.68701999999999,812.7914,
245.00119509997288,-53.502204872288075,111.62321499999999,372.38965,385.84064,495.3376,227.38702,92.28709
244.87130762859158,-53.606354861102254,541.2182,2.7413373,4.8015875999999995,1.6158712,19.965785999999998,1191.4297
244.91838950762784,-53.52384466468946,,17.56702,324.3826,6.400827,,340.7698
244.77171526739102,-53.6465289360754,16.800201,,,,6.669954,
244.71861791735523,-53.57035381572713,7.736407300000001,2.6295034999999998,4.739746599999999,6.194087000000001,19.15536,5.4917739999999995
124.14922510029905,-34.54726938413109,,,26.569565,8.046702999999999,10.574585,475.57735999999994
349.7427080275329,10.713867166272674,250.16563,,365.2808,9.089364,274.25494,22.09197
177.7875227493715,-52.9054093103697,3.8851093999999997,162.96033,295.6351,104.3499,,491.26932
256.07686373578485,-51.43269235147198,393.14227,628.5039,7.5224867,134.94342,5.085617,574.6846
248.41790356620857,-62.73553237783668,2.9189383999999996,79.42588,186.33366,76.36357,214.89761000000001,666.62805
291.9305509011358,57.46559307085306,721.8377,392.92755,,3.4744660000000005,,480.28104
272.9600253502038,-27.42414022875628,12.494439,9.80273,6.533026,8.30004,9.347855000000001,17.189056
273.1723929823757,-28.104886909843565,489.20345999999995,7.879042999999999,1708.9047,527.4248,160.49,185.47218
273.14510593432783,-28.086969789822486,686.6647,495.45117,757.0424,38.007153,92.34629,62.998780000000004
307.2149851888128,-17.81372857084146,,96.43551,,135.64978,449.25525,8.162922
306.2568355548542,-18.326333992325086,19.961422,7.890401400000001,,4.941739599999999,11.863963,2.3506281
307.1677660567911,-17.843136459087,4.566841,,174.92172,5.7179910000000005,5.8842683,5.3518550000000005
307.02166378511413,-18.50708502271309,,113.72931000000001,4.3294106,6.7855797,690.4514,
307.2149002104355,-17.814173131253025,3.6668602999999997,233.83582,,362.47675,20.671509,600.1625
307.75774408756257,-18.203750029884297,19.449032,,3.7993872000000004,29.206633,18.795692000000003,4.498918
305.82801401998785,-18.55874777169495,12.552234,9.318864999999999,,4.1233754000000005,,6.805761
354.40155647635214,16.367307942663363,,,516.85236,277.04787999999996,1513.9115,
355.27413259299414,16.08068698507795,,5.8159995,1.9342005000000002,9.463472,248.40322999999998,367.6481
258.20812254850625,-29.370902973921694,237.76487999999998,644.4565,423.5475,1344.0167,596.21136,14.731319000000001
258.26432055335533,-29.411926339806055,55.379321999999995,14.969167,,,56.67725,314.64957000000004
192.90936616579543,25.508668441639546,3.1350648,,,178.95051999999998,317.3829,128.53601
192.61232712773312,25.16721085620543,5.3837423,25.693838,7.3167458,3.2701035,8.372858,11.196883
193.00837451823924,25.456464731881574,20.395868,4.8960996,8.399056,18.27085,7.3884053,6.708158999999999
193.18962119222806,24.86597416618503,8.29578,7.671276,5.8394156,37.244907,6.510173,12.076523
192.1944449457189,24.839773094647732,5.05505,7.8423967,,,5.6727676,
193.0977618078629,25.47885876551112,12.187704,851.2233,14.289937,8.729482,16.82306,478.47916
176.8824673073523,-52.94634662262498,122.96058000000001,577.0133,879.29926,93.49110999999999,476.49895999999995,111.82412
222.03244293956126,-65.90069647764079,790.6771,370.39877,15.988942000000002,168.88066,13.274306,17.485231
222.37274150344533,-65.83481833060118,3.3229325,565.6474599999999,242.32695,743.0299,8.352317,
280.9052167608867,-5.031200973289117,378.0454,601.9018599999999,13.749579,,17.233898,3.9084867999999995
281.0879885245464,-4.822696750191729,16.891365,3.9390016000000005,10.061834,,1.0146614,408.1442
280.8793440193278,-4.784320274748552,,11.922289,9.77153,35.746320000000004,58.667637,9.46652
201.5279898178576,-59.12546868135978,90.51495,447.4043,64.3909,492.14694000000003,80.06615,233.32863999999998
201.21811959628215,-59.420861796065495,7.9146147,,,26.564781,,
200.8600842007621,-59.39031218674289,35.093628,4.333481,6.7316833,7.265121000000001,12.627674,9.35467
200.65586666665902,-59.38447258252994,,,145.14168,,207.01396,528.2224
272.4958692568061,-27.28539297126827,212.04613999999998,462.4041,305.5389,144.32108,399.5336,
327.6418596886525,52.39271230754486,524.57336,132.22,415.35947000000004,,501.82207999999997,7.3687320000000005
114.91048072599312,-41.27781594862351,,20.315096,16.278545,6.107017,13.169870999999999,4.0838575
290.9256045237794,-63.98817107373849,212.24683,,,,256.10083,946.54364
291.5968118265168,-63.229963639070704,24.10141,,30.456806,,5.3254470000000005,
237.66959312259135,-48.42021783947441,,,470.96063,739.82117,10.14776,14.129066
227.8820259270537,-27.122854355462128,351.75574,623.4762,5.57876,616.4453,802.0570700000001,259.3187
228.27975859761463,-26.71569336911823,57.025845,44.57142,271.04572,16.751074,,116.50256999999999
53.10908413478504,46.05653936867734,526.96454,1021.1300699999999,315.69046000000003,433.44113,278.62847999999997,332.56872999999996
237.03740501482392,-65.35000047139776,,17.138617,214.44212000000002,114.64223500000001,35.964729999999996,282.33484
237.29827180935015,-65.5544440212133,157.5047,457.0658,445.74026,547.31024,150.09871,985.9004
237.38318015270374,-65.28812849478592,357.19525,13.757137,514.2982,814.32025,348.80905,79.221565
237.0119059854652,-65.33836428315462,11.483331,55.163334,338.75696,532.53754,,
237.14587731955325,-65.23453165749427,599.3366,3.3142078,,220.8585,152.11252,4.5317717
91.291848779101,-45.48653942783208,7.014894,33.808563,3.9238136,18.286064,25.3195,8.538405000000001
111.76793298435386,14.577386366657974,6.977084,6.918982000000001,526.8867,,382.49084,2.8645617999999997
199.24781558835917,12.700276734213965,967.3207,153.68561,,1210.6625,,619.34424
199.86006963294702,13.019042599330144,,582.5811,1108.4062,144.2638,3.7330925,3.8243712999999997
357.0896101511458,-27.897828052424327,736.4658,428.81027,1183.39,1385.0585,429.4187,29.25355
357.21086717131965,-28.121470880067328,146.33594,48.81564,103.15053,136.27136000000002,2.772691,5.189163
356.3230374542723,-28.31072164936884,8.8328495,7.003158999999999,16.047266,8.813137,8.249378,
357.33099322943184,-27.854477401651454,279.32446,52.819717000000004,360.93985,1478.0258,680.2769,312.19376
357.23192825791494,-28.13072885913086,1.6819845000000002,6.401726200000001,107.612206,329.42377,5.697466,5.1332793
357.147597419236,-27.66190625048697,,365.5813,789.81116,11.602583000000001,7.5025826,706.0615
67.2659105905387,-50.381198852170975,522.5244,128.04285,682.70874,20.965801000000003,593.34985,141.65528999999998
64.00730535661279,-51.485854750436545,380.0476,63.967273999999996,225.75208999999998,,5.755458999999999,
130.4427353713431,-3.8501599667625808,,,4.1057396,52.873062,200.11452,
76.72851282821857,-64.81503198888211,6.572118799999999,,30.237595000000002,340.83,202.57048,441.86932
221.57179784155446,-32.00011499119096,,293.82867000000005,829.98334,760.8181,403.92105,215.99965
286.59392192043265,11.719680247057939,748.8331,281.04797,,453.55127000000005,129.93642,2.6904964
286.92518341960965,11.524391771967073,,461.59268,240.93092000000001,32.118378,8.088560000000001,178.55623
274.0482629823535,-26.11402248495196,960.09784,5.731659400000001,,,498.81557999999995,191.3083
274.0839604515996,-26.131073627030784,,6.054697,76.99509,1069.1816,1210.2124,186.21868999999998
253.88696508154854,-36.05894135103952,418.64477999999997,,251.00581,818.2475,489.71887000000004,26.307135
253.8114346813747,-35.764001921065294,75.97133000000001,754.8921,211.71037,659.5799,7.718420500000001,17.35717
253.7342226675172,-36.11500827050181,6.405377400000001,6.597278,19.49568,437.25952,547.06854,60.010475
253.71877441714267,-36.05565550888495,,451.25137,368.4715,,68.22568000000001,216.56354
346.0331575909986,-17.133537296264254,782.2855,80.74058000000001,15.690218,,166.60101,267.90848
346.1753104353987,-17.674049323522148,,480.80188,337.17438,845.50806,3.101916,
344.9561579172827,-18.22542777826435,,2104.0698,13.724029999999999,266.9119,51.204643,1162.1294
61.030387725433286,39.509305390547105,595.4955,1256.0858,1696.6482,260.8378,511.97058,4.020786
61.88865363528478,39.014473313039716,,,,233.5097,10.418548,4.279839
61.030843591159154,39.50956314776245,26.719198,,18.670607,7.987927,,7.244653
33.0745738676495,21.98241477992098,5.8713646,266.67383,,7.7208179999999995,20.076881,9.482284
31.35875371810503,22.181252914927303,9.101725,,5.4121127,5.721888,12.352922,9.594019
31.459357539267458,22.03305521079723,4.541041000000001,10.289852,330.8233,11.977418,1186.683,917.6246
31.58082628483961,21.748999683555475,663.84503,,946.97656,683.60175,923.20337,522.9092
32.847715115030624,21.377288315982614,665.7481700000001,294.05087000000003,338.08963,182.92708000000002,1126.2771,48.602917
277.40122084361883,-22.02560424079248,13.535287,,3.141286,345.08102,3045.5708,102.327324
277.5599638704552,-22.01515844876905,21.623704999999998,80.01009,4.218622,19.049118,17.822144,3.2764637000000003
268.2366839433788,-26.68631600659317,215.88109,608.7794,,366.5787,809.08954,277.84628
137.08702520960716,-11.607522045602488,249.98627000000002,1.7424582,7.7104826,11.504954,,
136.16785342844994,-12.322984942549743,85.98926,84.28277,47.845978,878.97614,525.54193,430.76165999999995
297.3660795475697,63.357515361329654,944.26495,267.52216,358.02747,17.153353,8.735699,192.87543
306.78008304193435,-44.36006792947834,,,,97.75197,891.31885,55.15804
254.7582283935501,29.63537146950555,27.099836,67.47951,1253.7705,,9.588211,366.03972999999996
142.82999730764533,-55.97118892561856,3.0087936,8.282958,1394.3008,1292.2715,527.3592,
83.86123188072659,-33.26876680169609,7.7849827000000005,,17.375317000000003,,10.944545,328.13232
138.07078022981221,14.997100727629249,10.292341,371.1603,156.4294,52.496821999999995,,11.930503999999999
295.3233609379021,-56.322109566529434,4.1271935,548.40045,778.0799599999999,907.416,1102.3224,706.0452
294.8693791216598,-56.247481107159274,6.8547460000000004,106.49269,588.39954,237.5018,434.81435999999997,282.4842
294.81540520721643,-56.38023586812316,9.091567,1.509806,,4.8407,432.96865999999994,3.8311834000000005
271.8823191167369,-2.9202809254595734,260.3753,,,6.1542205999999995,,16.438023
271.2840345794986,-3.0327517846015275,,26.629784,,15.312839000000002,3.4788384,774.7615
252.46501984383846,-55.312994129001396,3.5801290999999997,2.9914815,11.245773,5.879156,467.77935999999994,439.40955
