ra,dec,pmra,pmdec,CMC15[dm|r|ra|dec|t],Pan-STARRS DR1[dm|r|ra|dec|t],2MASS All-Sky[dm|r|ra|dec|t],SDSS DR12[dm|r|ra|dec|t],URAT1[dm|r|ra|dec|t],UCAC4[dm|r|ra|dec|t]
263.3449708935264,19.25628578102339,-28.62320986193817,-90.7706606485166,0.62|3.291|263.345867|19.256649|2001.4,8.24|5.533|263.34638291|19.25551725|2010.5,0.68|1.603|263.345117|19.256716|2000.2,,nan|0.143|263.3449956|19.2563261|2013.9,nan|1.456|263.3451|19.2566781|1991.2
266.71856945170583,-36.53053802836161,-20.866716713982626,9.42845497419084,1.88|20.002|266.719562|-36.525033|2006.6,,4.24|26.654|266.721905|-36.537437|1999.6,,,nan|3.012|266.717818|-36.5311048|1997.0
266.85735204311413,-39.040969358003366,-17.655440746254797,14.783207420622402,2.2|23.657|266.865711|-39.039907|2008.6,,3.14|26.962|266.857647|-39.04845|2000.6,,,nan|12.409|266.86179|-39.0407478|1995.2
266.51127235090274,-38.75070657815578,-17.18315849625235,13.901549407231386,2.45|18.772|266.50938|-38.745702|2005.6,,3.61|18.214|266.513123|-38.74585|1998.7,,,nan|13.701|266.5112395|-38.7468956|1985.4
16.773299958235118,19.152296208232862,66.65266744448392,-6.566669033209823,0.12|1.006|16.773013|19.15231|2001.1,0.89|0.062|16.77329027|19.15229724|2012.8,1.53|1.267|16.772936|19.152288|1997.8,1.21|0.615|16.773128|19.152286|2009.0,0.78|0.142|16.7732667|19.1522964|2013.6,0.8|1.098|16.7729865|19.1523203|1982.6
16.918740117260562,18.922426574476976,263.0523707890476,135.4223536031944,0.69|4.426|16.91759|18.92187|2000.9,1.98|1.135|16.91845052|18.92228596|2011.8,2.99|5.226|16.917376|18.921778|1997.8,2.24|1.977|16.918235|18.922171|2009.1,2.16|0.679|16.9185686|18.9223461|2013.4,nan|4.398|16.917593|18.921882|1999.7
16.653872427332175,19.224919471486288,-41.46460648740232,-222.6973677392248,0.52|3.2|16.654036|19.225797|2001.3,1.8|0.71|16.65390903|19.22511573|2012.2,0.69|13.03|16.656727|19.227345|1997.8,2.09|12.77|16.656742|19.227219|2009.1,nan|0.452|16.6538889|19.2250456|2013.4,1.76|13.026|16.6567289|19.2273414|1999.8
238.17485690321064,-39.19724355224975,3.880808698193024,31.81514610698124,0.22|0.346|238.17484|-39.197334|2007.0,,2.28|0.499|238.174832|-39.197376|2000.4,,,1.56|0.494|238.1748321|-39.1973748|1992.3
265.913390164073,-23.5065128729876,-18.39860478106417,2.6967760567458767,2.51|7.124|265.914999|-23.505181|2003.5,0.01|15.358|265.91033587|-23.50329565|2012.3,4.88|14.307|265.909122|-23.505859|1998.4,,,nan|18.516|265.9110595|-23.5018325|1993.1
66.30207037258964,-44.18430462403264,86.75389593003644,-54.5785339588661,,,2.97|1.588|66.301565|-44.184059|1999.7,,,2.09|1.573|66.3015495|-44.1840845|1995.5
65.99069267087832,-43.149869310822886,37.11355488086731,-32.230985043054844,,,2.63|0.811|65.990479|-43.149712|1999.7,,,1.82|0.749|65.9904662|-43.1497487|1996.1
64.42597233609239,-43.802576974799,67.97796739305714,109.40499733207727,,,0.98|1.773|64.425513|-43.802944|1999.7,,,
66.32982921764516,-44.16060866897802,27.22967267608212,66.68538375167165,,,0.71|1.296|66.329597|-44.160931|1999.7,,,3.29|1.113|66.3296639|-44.1608975|1991.2
66.0051538303668,-43.13496719867813,35.90012973025833,-33.35730993449293,,,2.4|0.796|66.004971|-43.134796|1999.7,,,1.63|0.744|66.0049456|-43.1348328|1994.9
271.64952925209684,-31.419646847006,9.810107441515461,6.619666952692796,1.86|29.123|271.649389|-31.42773|2005.6,,4.41|19.011|271.649253|-31.414366|1998.6,,,nan|8.596|271.6468433|-31.4202867|1998.5
267.69557749521664,-46.38243757450425,252.2169308780628,199.25827595513286,,,2.5|29.588|267.701085|-46.375141|1999.5,,,4.84|2.82|267.6962809|-46.383052|1996.7
268.00889088592635,-46.71431133291289,-15.053403466609993,21.25812866338384,,,3.9|20.958|268.009769|-46.720097|1999.5,,,nan|10.04|268.0129362|-46.7139595|1981.4
271.0106668043524,-16.816834921295676,458.5873605553832,461.6751193604965,3.08|11.687|271.010435|-16.813591|2003.1,0.19|11.792|271.00984469|-16.81365146|2011.9,4.33|6.406|271.011509|-16.818419|1998.3,,,7.56|28.262|271.0071362|-16.823912|1998.0
270.7610946836196,-16.943396235769306,-11.156884903967542,-0.9093615514901641,2.8|18.454|270.756264|-16.941186|2003.1,0.49|26.786|270.76884652|-16.94270038|2012.3,3.97|12.93|270.758312|-16.940987|1998.3,,,nan|15.538|270.76561|-16.9435659|1999.6
270.45845265811,-17.145474721751352,-12.689199570570006,9.303138101724878,3.09|20.397|270.463354|-17.142271|2003.1,0.13|20.67|270.45268671|-17.14706138|2012.1,4.5|7.275|270.458821|-17.143478|1998.3,,,nan|10.855|270.4592074|-17.1483987|1992.6
271.25888318478246,-16.906612709034107,-34.292139738076074,14.29813033333167,2.42|15.823|271.262427|-16.903802|2003.5,0.57|16.657|271.26066002|-16.91091312|2012.1,4.44|7.863|271.257594|-16.908405|1998.3,,,nan|25.702|271.2515118|-16.9076725|1996.3
270.329878552362,-17.19725298004779,-23.70897096522726,12.997386295840366,2.66|25.86|270.332155|-17.190399|2002.6,0.2|10.978|270.32980636|-17.20029605|2012.4,3.8|12.647|270.333123|-17.198914|1998.3,,,5.3|24.464|270.3345948|-17.1921542|1998.6
355.953433354412,4.692981163050144,90.68402852475315,-28.596127016069204,1.03|1.326|355.953091|4.693105|2002.7,2.23|0.101|355.95341329|4.69299237|2011.6,1.55|24.222|355.947009|4.690938|2000.9,2.52|0.714|355.953245|4.693023|2008.8,2.49|0.302|355.9533564|4.6929911|2013.0,
316.7932318461537,-44.44120134829927,-104.87086265099155,-91.11183805048073,,,1.79|18.081|316.799879|-44.442848|1999.6,,,nan|2.136|316.7938615|-44.4408053|1987.6
271.27436003435815,-26.91797623537753,-16.67968129172955,8.19178160474533,1.03|17.67|271.279823|-26.917314|2003.5,0.21|24.946|271.28153276|-26.91528728|2011.6,4.3|25.089|271.269698|-26.912382|1998.2,,,4.68|16.745|271.2739324|-26.9133356|1998.8
182.3739473930745,27.461882705351357,-290.0330448897615,-235.9845037731754,0.64|5.486|182.375275|27.462851|2001.0,2.01|1.225|182.37425135|27.46209185|2012.1,2.92|6.541|182.375531|27.463036|1998.2,2.26|3.94|182.374914|27.462564|2005.0,2.2|0.63|182.3741008|27.4619942|2013.8,nan|5.369|182.3752524|27.4628242|2000.0
75.18547231600239,49.71023870104601,-65.39151282690582,26.10489242676032,0.25|26.186|75.176252|49.714391|2002.8,1.4|26.086|75.17632149|49.71440651|2012.8,0.04|24.278|75.184365|49.703529|1999.9,,nan|0.075|75.1855128|49.7102422|2013.5,
75.11144701335445,49.658917927052315,-11.53733642273234,-4.352472634875502,2.15|17.191|75.10889|49.66339|2002.8,0.67|21.382|75.10317289|49.66146563|2012.6,3.51|21.324|75.103197|49.661461|1999.9,,nan|0.137|75.1115108|49.6588969|2013.1,
1.0931780094941306,36.545617852557704,89.23851310594442,-293.83121906905154,0.81|3.968|1.092763|36.546668|2002.7,2.07|1.041|1.09307168|36.54589364|2012.1,0.34|8.835|1.090209|36.546162|1998.8,,2.15|0.63|1.0931081|36.5457828|2013.4,nan|3.999|1.0927745|36.54668|2000.0
132.4785214359432,-67.70101277229031,-113.0741612195167,82.15472095445425,,,2.02|2.071|132.479777|-67.701347|2000.0,,,1.41|2.143|132.4797924|-67.7013731|1991.0
247.29285534517933,-53.739520101570854,-7.786160281231044,17.10484771309809,,,3.48|13.147|247.297526|-53.741913|1999.5,,,nan|17.609|247.2930174|-53.7346253|1993.4
247.10692945452416,-53.73802620805493,2.9007359498993988,2.7463643264174973,,,4.01|26.32|247.100349|-53.731838|1999.5,,,nan|7.584|247.1048027|-53.7397064|1997.6
2.143875012491692,53.23559382660935,0.004675601396388368,3.6015231982761686,,0.06|17.612|2.13791646|53.23893615|2012.3,2.8|7.919|2.140424|53.234863|1998.8,,3.19|23.183|2.13313|53.2355425|2013.5,nan|16.731|2.1507115|53.2333775|1997.6
2.304618366525733,53.14660135631581,-11.561562851054802,13.83551152191641,,0.58|6.433|2.30252225|53.14534195|2012.7,4.61|28.88|2.30112|53.138863|1998.8,,nan|6.413|2.3025368|53.1453411|2013.6,nan|28.721|2.3010389|53.1389223|1993.4
276.1322469141045,-47.247402474976575,-24.432322023928336,-143.72905353501855,,,0.1|25.523|276.142692|-47.247131|1999.4,,,nan|21.674|276.1408845|-47.246007|1974.4
270.0104140038993,-29.308756350745483,83.28583997716821,-19.676131718102656,1.37|17.921|270.013508|-29.304563|2005.0,0.03|17.786|270.01346077|-29.30458103|2012.2,4.66|28.781|270.018334|-29.304712|1999.5,,,nan|3.397|270.0100048|-29.30788|1994.6
249.9348137573081,-35.51743911075255,13.495967827220433,-81.20704510454844,0.18|24.645|249.927039|-35.520028|2007.5,,0.15|18.631|249.928501|-35.516884|2000.4,,,nan|1.273|249.9347083|-35.5170937|1978.8
249.27313952391185,-35.71539758230792,56.82531231128464,30.29857501109648,0.62|0.572|249.272982|-35.715476|2007.4,,0.52|29.951|249.268579|-35.707947|2000.3,,,nan|1.007|249.2728409|-35.7155184|1996.4
273.35199616915787,-25.55394600630944,-31.423224118788234,-22.611451893424462,1.22|25.609|273.344776|-25.551097|2003.5,0.07|29.943|273.3601664|-25.55780653|2011.7,3.68|17.369|273.352538|-25.558741|2000.6,,,nan|4.838|273.3505168|-25.5540225|1969.5
122.6918604587398,-27.16223532945191,26.534387066111265,3.070880665733772,3.62|27.117|122.693825|-27.154913|2006.5,,4.68|27.268|122.697236|-27.156363|1999.1,,,4.27|24.117|122.6993268|-27.163152|1974.7
122.41736205884928,-27.31126957496884,-2.64483771775642,9.100695353850023,1.8|20.313|122.419571|-27.316568|2005.9,0.05|16.669|122.41769082|-27.31589698|2012.3,2.15|0.118|122.417373|-27.311243|1999.1,,,5.31|20.988|122.4216624|-27.3156842|1992.8
122.42602433790285,-27.255927584439146,-10.551265213238963,2.0938064986497253,3.98|15.458|122.423551|-27.252249|2005.9,0.11|22.528|122.4226826|-27.26143803|2012.3,4.29|29.247|122.425264|-27.264029|1999.1,,,
123.08780468016629,-26.99191172938468,5.867373043095751,-1.1209325047877612,3.78|8.277|123.086961|-26.989747|2006.2,0.34|2.674|123.08853134|-26.99229228|2012.2,3.72|26.11|123.092146|-26.985779|1999.1,,,nan|8.299|123.08675|-26.9898153|1973.9
265.145561891506,-28.03242644489765,-21.996821737864657,7.618181102037809,2.39|9.735|265.147703|-28.034362|2003.5,1.05|19.691|265.14086982|-28.02885677|2012.2,4.28|19.393|265.150618|-28.029394|1998.5,,,
264.9455400173163,-28.180126337279052,-4.898156158250009,8.811201214870842,2.89|28.827|264.943553|-28.172309|2006.5,0.14|25.859|264.94852226|-28.18680849|2012.4,4.61|12.256|264.943636|-28.183079|1998.5,,,nan|21.921|264.9507733|-28.1761384|1993.7
264.98876575470854,-28.17740029483944,7.241445453800781,28.13224330740657,1.77|22.273|264.981844|-28.178377|2004.5,0.77|28.17|264.99049338|-28.16971814|2012.2,3.86|18.514|264.992948|-28.180988|1998.5,,,nan|25.078|264.9825524|-28.1816906|1996.5
239.7159011590024,23.146639385565692,-34.41817538987891,50.37864972682127,0.09|0.382|239.716|23.146582|2002.3,0.69|0.454|239.71602936|23.14658873|2012.4,1.13|0.407|239.716009|23.146582|1999.4,0.4|0.343|239.715986|23.146583|2004.3,0.37|0.126|239.7159097|23.1466081|2013.7,0.37|0.514|239.7160359|23.1465653|1992.3
239.68302715412514,23.85807581398177,-109.82084638755985,-53.208373777666814,0.01|1.525|239.683437|23.858284|2003.0,1.49|0.236|239.68303013|23.85801378|2011.3,0.31|19.326|239.687965|23.855171|1999.4,1.32|1.319|239.683393|23.858237|2004.2,1.49|0.169|239.6830794|23.8580961|2013.8,1.21|1.88|239.6835424|23.8583123|1996.8
239.8702793896336,23.36305264238861,-328.52089214485414,516.1484809781704,0.77|8.764|239.871712|23.361005|2001.3,2.18|2.63|239.87069826|23.36243261|2011.2,3.18|9.745|239.871849|23.360762|1999.4,2.45|7.376|239.871481|23.361327|2003.5,2.53|0.959|239.870435|23.3628289|2013.9,2.3|8.461|239.8716348|23.36106|2000.0
239.0777213973724,23.789516431068602,-180.8212452703381,-113.33609146081233,0.31|2.422|239.078315|23.789922|2003.8,1.57|0.167|239.07774599|23.78956246|2012.3,3.3|3.458|239.078567|23.790094|1999.4,1.75|2.539|239.078338|23.789948|2003.5,1.75|0.41|239.0777754|23.7896242|2013.8,1.59|3.008|239.0784542|23.7900234|2000.0
239.68740672370248,23.854971369678804,-103.9743651104022,-48.46783579563065,0.71|1.447|239.687801|23.85516|2003.0,1.25|18.103|239.68303013|23.85801378|2011.3,1.84|25.279|239.679996|23.853153|1999.4,1.37|17.594|239.683425|23.85823|2004.2,1.24|18.156|239.6830794|23.8580961|2013.8,1.52|17.509|239.6835424|23.8583123|1996.8
266.7347142592526,-22.402045111227473,-15.763309225515457,14.549389700037658,2.62|17.267|266.730938|-22.405321|2003.4,0.67|27.286|266.73778742|-22.40906928|2012.3,4.74|24.866|266.728547|-22.405928|1998.4,,,3.83|23.02|266.7319189|-22.4078856|1988.7
123.32789922715315,-15.377260440389351,-131.22726348575873,93.55640941537236,0.74|1.489|123.328266|-15.377491|2005.5,1.69|9.751|123.32917788|-15.37485156|2013.8,0.92|17.82|123.333035|-15.377478|1999.1,,,1.88|9.866|123.3289506|-15.3747178|1994.5
122.73817736081007,-20.596000483306067,19.30826840424755,23.33916365003925,5.19|21.033|122.743712|-20.598719|2005.2,0.14|23.662|122.7311871|-20.59655771|2012.5,4.53|25.156|122.731607|-20.599312|1999.3,,,4.83|21.045|122.7437368|-20.5986817|1980.6
123.410218267364,-20.481168162963165,11.317084921131256,23.44447232418345,5.28|22.507|123.406033|-20.486039|2005.2,0.36|25.45|123.40363058|-20.47773713|2013.0,4.17|8.23|123.409878|-20.483437|1998.4,,,nan|22.37|123.4060571|-20.4860084|1977.9
287.93591832179413,-12.167752702597193,-104.56853764613136,-98.1988993899477,5.22|28.335|287.942559|-12.172207|2002.6,0.07|8.847|287.93547393|-12.17016426|2011.9,3.88|29.913|287.928897|-12.163073|1998.4,,4.25|28.332|287.9425637|-12.1721986|2013.6,nan|8.177|287.9341653|-12.1662631|1973.4
298.6563254785127,20.218210317722203,-38.089905900371896,-62.75851346922342,0.08|0.969|298.656399|20.218478|2000.8,3.81|8.73|298.65374772|20.21820264|2011.8,2.08|1.095|298.656484|20.218485|2000.3,,nan|0.109|298.6563534|20.2182389|2013.9,nan|1.099|298.6564948|20.2184806|2000.3
298.4317623837594,20.01773760249251,-11.547905049448788,2.475597057703013,2.66|24.6|298.434755|20.011513|2001.5,0.01|17.52|298.42778439|20.01463448|2012.2,3.1|5.437|298.431212|20.016327|2000.3,,nan|2.226|298.4314584|20.0182889|2013.9,nan|13.061|298.4279918|20.0169895|2001.6
298.0185556383916,19.933328162738032,-7.890217569606513,-2.672198651056084,2.49|19.592|298.014336|19.929615|2001.1,0.1|25.885|298.02517294|19.92971792|2011.9,3.02|14.744|298.022799|19.932381|2000.3,,nan|8.059|298.0184425|19.93557|2013.9,nan|12.674|298.0151527|19.9318778|1997.3
298.53114184650104,19.958450885765078,-16.73561799014791,10.342785947095127,3.61|9.843|298.533782|19.957296|2001.1,0.18|13.37|298.53453572|19.95654519|2012.3,4.05|12.697|298.530363|19.955008|2000.3,,5.95|25.788|298.5369303|19.9537903|2013.7,5.95|25.729|298.5369286|19.9538139|2001.4
298.17945807875617,20.07856550733641,8.19132909333834,-30.43871093619471,1.9|18.01|298.184572|20.079992|2001.5,0.09|21.861|298.18282987|20.07338664|2012.1,2.45|27.058|298.178872|20.086067|2000.3,,nan|0.078|298.1794422|20.0785772|2013.6,nan|5.246|298.1797971|20.0799948|2000.3
75.16740373120803,-40.83019105303064,-28.647118667711897,-193.2861487926856,,,0.08|17.473|75.173815|-40.830414|1999.0,,,nan|3.116|75.1676089|-40.8293437|1998.9
75.97492841882536,-41.7442685999356,21.826736706998467,158.5663453624316,,,0.81|2.745|75.974767|-41.745026|1999.0,,,nan|2.469|75.9748024|-41.7449523|1991.2
76.03174176134259,-41.331876698624725,48.36855851383864,-37.621602858420964,,,0.3|11.634|76.034486|-41.334373|1999.0,,,
274.31682915288565,-26.94192234618855,-147.09727344515244,-477.77676893480935,2.66|16.895|274.315784|-26.946515|2006.5,0.01|22.086|274.31746107|-26.93580694|2012.3,4.95|16.726|274.315925|-26.946491|2000.7,,,nan|7.722|274.3153589|-26.9402237|1997.6
209.58713737552867,11.011743614207676,198.89092477486915,-483.94780055714807,1.13|7.944|209.586285|11.013784|2000.3,2.38|1.047|209.58701667|11.01200751|2013.4,1.98|23.951|209.581021|11.0146|2000.2,2.72|6.37|209.586453|11.013379|2003.3,2.57|0.831|209.5870399|11.0119519|2013.9,2.57|7.592|209.5862609|11.0136673|2000.0
208.0480454878733,10.896922102553209,-242.6312820409977,-190.42999623206936,0.25|4.805|208.049125|10.89774|2000.3,0.32|0.986|208.04826927|10.89709253|2012.2,0.58|27.682|208.040377|10.895391|2000.2,0.33|3.742|208.048889|10.897557|2003.3,0.43|0.56|208.0481728|10.8970217|2013.5,0.43|4.485|208.0490245|10.8977212|2000.0
174.49495828036711,-1.5988767113470004,-304.1519527698312,130.23798549173736,0.24|5.433|174.496365|-1.599444|1999.3,5.21|2.985|174.49493159|-1.59970834|2012.4,0.91|5.055|174.496266|-1.599409|1999.1,0.42|2.867|174.49566|-1.599269|2006.0,nan|0.462|174.4950861|-1.5989219|2013.9,nan|5.1|174.4962674|-1.5994381|1991.2
174.48755784877562,-1.5897661464296633,-307.57662210942954,130.0337535934423,0.85|5.379|174.488941|-1.590351|1999.3,2.24|1.192|174.48786725|-1.58990351|2011.8,3.22|5.314|174.488915|-1.590366|1999.1,2.45|3.064|174.488359|-1.590075|2006.0,nan|0.52|174.4876969|-1.5898264|2013.7,nan|4.977|174.4888406|-1.590302|2000.0
174.30661728828065,-1.4872386499003378,-304.5331200103372,129.4307590405002,0.15|5.304|174.307984|-1.487809|1999.3,1.34|1.367|174.30696494|-1.48740857|2011.3,2.15|5.4|174.308008|-1.487821|1999.1,1.63|3.093|174.307412|-1.487584|2006.0,1.46|0.522|174.3067583|-1.4872956|2013.8,1.46|5.091|174.3079295|-1.4877859|1996.0
173.4157564201297,-0.8746673348520162,-175.55618967513317,-34.93089175683567,0.42|21.819|173.420674|-0.871118|1999.3,1.42|21.504|173.42056767|-0.87112062|2012.3,1.42|21.795|173.420632|-0.871072|1999.1,1.55|21.927|173.420701|-0.871104|1999.2,nan|0.316|173.4158475|-0.8746469|2013.6,nan|21.983|173.4206865|-0.8710578|1976.6
175.55389323987643,-1.3651442462102863,-110.78982342421396,-18.276731938890176,0.49|1.792|175.554394|-1.365086|1999.6,1.83|0.579|175.55405824|-1.36511957|2012.2,1.95|13.041|175.554566|-1.368708|1999.1,3.66|12.874|175.55448|-1.368676|2000.1,nan|0.13|175.5539333|-1.3651342|2013.8,1.86|1.71|175.5543692|-1.3650739|1994.6
264.07656938884855,-29.99515596791031,-3.698499195212354,17.487706217228837,2.57|19.756|264.082192|-29.997695|2005.5,0.8|18.779|264.08247875|-29.99619439|2014.5,4.7|24.004|264.080723|-29.989532|1998.6,,,nan|14.737|264.0783003|-29.9989628|1995.8
263.96166580355066,-30.232950003374057,-11.397163094383373,3.3576560033501734,3.41|23.112|263.96821|-30.235999|2007.5,0.29|24.695|263.96855902|-30.23636118|2014.5,5.16|27.032|263.953497|-30.235489|1998.6,,,nan|16.126|263.9569771|-30.2348414|1996.2
264.2059084325519,-30.06767921341537,-11.417670901901305,2.8043868668043346,3.78|23.274|264.213322|-30.068523|2007.0,0.38|27.452|264.20008524|-30.0619573|2014.1,5.45|17.112|264.209757|-30.064276|1998.6,,,nan|23.712|264.2083327|-30.07392|1989.4
92.51588851604788,35.00077365448734,49.30349404990236,-108.67692495601007,0.93|1.519|92.515678|35.00115|2003.0,2.12|0.108|92.51587809|35.00079402|2012.9,0.32|24.334|92.50812|35.003029|1998.1,2.42|24.269|92.508139|35.003019|2006.8,2.09|0.316|92.5158406|35.0008428|2013.5,2.19|1.834|92.5156415|35.0012328|2000.2
272.14587214922767,-27.54256092863425,-10.292955677034671,2.288234484526014,1.78|17.79|272.151273|-27.543801|2003.5,,4.14|17.954|272.149639|-27.546265|1999.4,,,nan|8.975|272.1459415|-27.5400628|1996.0
253.91096626288967,-77.66665803405509,-237.043052816718,-99.88477816736551,,,0.72|24.935|253.933153|-77.661598|2000.3,,,1.49|24.998|253.9332903|-77.6616017|1982.3
290.1804088532644,-9.589238012713382,-29.03985815021604,-61.95538181406339,0.7|0.754|290.1805|-9.58904|2003.3,1.81|0.032|290.18041606|-9.58922321|2011.8,0.38|26.994|290.183423|-9.582345|1998.8,,1.94|0.083|290.1804343|-9.5892186|2014.2,nan|1.034|290.1805421|-9.5889734|2000.0
274.4597452301439,-29.189864691905022,25.42553073269089,28.599768985620283,1.93|23.144|274.463763|-29.195251|2006.6,0.01|17.295|274.46463894|-29.18764924|2012.3,4.02|23.149|274.463808|-29.195227|1999.6,,,nan|5.301|274.4613306|-29.1893384|1997.8
23.60015823510286,65.96405642778713,-172.73523238965748,39.89432549608362,,1.06|0.06|23.60021703|65.96405105|2012.2,1.75|2.603|23.601914|65.963905|2000.7,,0.95|0.305|23.6003811|65.9640375|2013.5,1.15|2.712|23.6019792|65.9638853|1991.4
23.50731504707741,65.51398773500514,306.2815821120638,-215.53069845283864,,2.06|1.527|23.50649631|65.51423122|2011.5,1.74|29.012|23.50807|65.522041|1999.7,,2.09|0.84|23.5068653|65.5141164|2013.4,2.29|4.343|23.5049592|65.514685|2000.0
115.12512304749771,-17.884327131722465,6.4523787261726975,-4.772449549653199,3.96|18.068|115.130212|-17.885672|2004.9,0.21|24.631|115.1196536|-17.88876664|2012.1,4.21|8.658|115.123126|-17.885799|1998.2,,,nan|14.86|115.120803|-17.884625|1980.4
114.68406689485431,-17.715699390266487,25.676944017401556,27.88529396437817,0.07|0.085|114.684087|-17.715725|2004.9,0.03|0.095|114.684058|-17.71572741|2012.4,0.72|0.12|114.684066|-17.715738|1998.2,,,0.02|0.1|114.6840768|-17.7157331|1995.4
115.2807310526342,-17.945337828212892,9.379714099883696,-0.5700009024151228,7.06|28.883|115.286383|-17.939384|2004.9,0.09|28.181|115.28476898|-17.93851981|2012.4,4.02|29.297|115.288467|-17.941858|1999.0,,,6.69|28.846|115.2863824|-17.9393973|1996.5
