# Gaia DR2
# CMC15
# Pan-STARRS DR1
# 2MASS All-Sky
# SDSS DR12
# URAT1
# UCAC4
RA [deg]	Decl [deg]	gmag [mag]	PM_RA [mas/yr]	PM_Decl [mas/yr]	|RA_ICRS [deg]	DE_ICRS [deg]	Jmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	Jmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RA_ICRS [deg]	DE_ICRS [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F
4.020694073844456	23.318969399084445	12.999052	140.26234733170074	-45.64490379780455	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|4.0203956	23.3191237	14.398	[-63.12497882]	[35.46992941]	105.60806252110751
4.021479088411158	23.318891597069577	13.397008	138.18462345696636	-59.8684017005518	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|4.0203956	23.3191237	14.398	[-230.55624635]	[53.54352408]	188.00341363053232
2.38095048505174	22.900972295535748	13.889475	-72.49105687125324	-71.68764492928015	|2.381221	22.901227	10.973	[68.42223001]	[64.56487011]	72.00042517010696	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|2.3813071	22.9012742	15.968	[61.76123515]	[54.46322934]	91.66681459652476
2.971536671909161	22.983694843970053	11.756892	120.80519941605773	-211.89932270748437	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|2.9710662	22.9844745	13.729	[-101.1547374]	[180.31016738]	299.6248337895024
218.403661772444	-20.28987148521409	19.076403	-14.993256640943905	-3.96488443418028	|218.509776	-20.418902	15.235	[28640.52084093]	[-37169.96237634]	17767.39023514432	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
329.96344314640993	-39.31226981320755	13.511297	33.166323481903554	-73.62712844777018	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|329.9632556	-39.3119559	15.326	[-18.46849712]	[41.40990497]	73.75700436070889
333.68911983901074	-37.70816164232896	15.216294	6.1937583777380105	-121.6010356563691	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|333.6890486	-37.7076714	nan	[-4.69659921]	[34.24591515]	123.89484453888664
152.77808317443396	78.4259406367733	10.268272	-123.57162803668739	-66.65784947978163	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|152.7807165	78.4262253	11.244	[142.09450575]	[75.73955657]	125.06156571339916
194.1637699286129	36.86596699968474	9.668204	62.08622448200464	11.008765301876206	|194.163479	36.865916	8.033	[-62.34253251]	[-17.15388652]	49.63435620364521	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|194.1634374	36.8659181	nan	[-38.41772388]	[-12.84916022]	62.59245925898309
192.83411812386805	36.56646354461483	14.908435	-75.10844319940516	95.45818668488081	|192.834447	36.566113	11.845	[75.0250673]	[-93.47982174]	93.67295374537379	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|192.8341635	36.5664083	17.008	[79.57623237]	[-140.92069229]	66.56934281528032	|192.8345198	36.5660642	17.008	[42.38096096]	[-53.40829457]	177.8269284549275
193.54576582224774	36.34946986644188	17.181477	-407.8424081200747	-22.882049595451882	|193.547588	36.349522	15.9	[388.17952737]	[10.08977858]	313.06022096912466	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
46.11294569128694	-70.89921369331721	13.467149	28.884734296330926	88.15769301888884	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|46.1126042	-70.8995903	15.428	[-17.65615828]	[-65.57768087]	66.42837045272158
271.5940726955769	-39.976877881622386	18.309181	-211.01849466854412	-456.6479579518738	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|271.541818	-40.126362	16.525	[-8490.10725923]	[-31979.28368767]	11752.946575141332	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
274.93412151398354	-30.525428485795274	19.316645	-34.67055604774031	-26.08453084130934	|274.939378	-30.67513	13.481	[1775.90029557]	[-55784.65336081]	2081.309428877186	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
275.03297484986723	-30.562671177267056	19.788162	-47.23516981400934	-22.407865525857243	|274.922843	-30.698056	14.904	[-40593.03356779]	[-57731.80167572]	7149.516223329251	|274.92274423	-30.69676882	16.6838	[-178785.11138958]	[-114802.50463326]	330.36396198497323	|274.923004	-30.698158	14.904	[-20101.2508154]	[-28804.80019624]	11482.183810711404	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
193.64360664736188	-29.85549014132272	11.2296	-52.629227362126926	-73.1559446624785	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|193.6438598	-29.8551764	12.619	[21.70334033]	[36.89117742]	93.45300800394648
270.37981878235155	-29.783616617205837	18.323637	-10.259459435909664	14.593141869009173	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|270.205583	-29.8022098	nan	[-35669.51886746]	[-13156.37081763]	741.8948357340297
230.93575060759224	17.983523682251544	13.63246	148.64502785386242	-543.4420298036198	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|230.9351268	17.9856537	15.69	[-135.85037681]	[495.74389312]	557.7003332384559
230.96130217016736	17.460534669671276	12.206602	-392.16489426143465	-1258.7343753648795	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|230.9629245	17.4654792	14.465	[358.08783068]	[1146.86585126]	1193.46498704041
256.333485803833	54.47104048755098	5.575772	-98.4092525051542	94.82272279122662	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|256.3341803	54.470642	nan	[59.91988031]	[-59.37030359]	126.81954605935182
257.5521208017727	54.48969702520589	8.846837	86.28413986954605	-103.25392409412439	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|257.5514809	54.4901425	nan	[-56.33959569]	[66.60201284]	123.96734809286866
256.3334310171336	54.470342415370034	5.4910407	-56.63763184154388	74.10835746605227	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|256.3341803	54.470642	nan	[64.65445863]	[44.21226585]	73.98125237455648
257.5443885809703	54.493900501331346	8.469924	81.89331771528634	-110.58964325666858	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|257.543785	54.4943784	10.185	[-51.46030698]	[69.38480273]	129.44894849069607
257.9549645334876	54.527848336319614	12.99193	-61.62544595032821	211.31457919595977	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|257.9554277	54.5269262	14.754	[68.59977802]	[-236.33470732]	201.1907596994284
284.37567535221774	50.25053564697713	18.022875	57.072579571511355	56.40940762209901	|284.196197	50.131004	16.068	[-28548.50244464]	[-29645.54710557]	15703.854462422778	|284.19604735	50.13098672	17.9007	[-101363.13719965]	[-193382.95053938]	181.8675974812671	|284.195183	50.133621	14.413	[-24471.3344649]	[-24696.4528907]	15674.06018237271	|nan	nan	nan	nan	nan	nan	|284.1951425	50.13358	nan	[-203133.70022204]	[-205017.47095935]	38919.66671670085	|284.1951498	50.1335764	nan	[-22978.25407249]	[-23197.18990084]	16410.58303851537
175.52956729391008	4.747486196885519	7.130416	-229.71592422976758	33.379534729057475	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|175.5305598	4.7473434	nan	[148.33637346]	[-22.27705118]	219.50783758125542
175.96178423950505	4.223408636432838	16.966227	-525.9282029765188	-116.78264132170673	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|175.964014	4.223925	13.113	[522.37008822]	[127.47374138]	396.25340542416916	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
177.47524198097344	11.630602488732961	13.319595	412.4187449189423	-312.9694686263781	|177.473581	11.631848	10.585	[-403.29171547]	[310.9234784]	333.55769206366017	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|177.4734403	11.6318814	15.184	[-411.57538928]	[293.38966248]	348.94135385044353
320.30833487322906	-59.46334190918279	12.825846	-100.27391735323033	154.47482159155328	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|320.3092259	-59.4640256	14.83	[88.82160609]	[-132.34715401]	124.96855586608257
319.14736756412066	-60.08725793827153	13.147367	30.887311051808748	-97.89398258557813	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|319.1471095	-60.0868353	15.208	[-18.23344856]	[57.63857121]	82.26976952278567
47.56429525851907	12.049859438848461	8.97187	249.05773276939033	-157.56025716892913	|47.563237	12.050488	nan	[-240.61371456]	[143.90647613]	260.5907365597822	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|47.5631677	12.0505042	10.228	[-161.42783635]	[94.34100788]	236.10570082704712
43.326927222306644	11.237387027592558	14.879628	-6.105959700024835	-127.11550385199602	|43.326942	11.237908	11.94	[-1.23445445]	[117.79120391]	88.74824161491081	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|43.3269136	11.2379437	nan	[-7.69105868]	[134.47434537]	110.25712510918042
45.69484833606592	12.354088784316863	9.8341	193.43711786960415	14.979100833848692	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|45.6939977	12.3540206	10.756	[-122.48495746]	[-13.66417425]	157.99184148231893
46.56357375682739	12.098487746919137	14.601868	225.11464135367277	-5.225893916399906	|46.562634	12.098486	11.288	[-212.2060627]	[-1.29944971]	167.15546149949432	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|46.5626433	12.0985553	nan	[-210.70694017]	[15.43800322]	111.99876780436958
330.102424970343	-45.95068538980017	14.26429	-43.351273061294364	-168.52118594842847	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|330.1023948	-45.9502267	16.329	[-2.62381789]	[102.06681593]	72.81500348641654
329.72302555169955	-47.098929532394	11.603148	94.38194926322129	-120.71154449041416	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|329.7224198	-47.0984181	13.302	[-45.19118234]	[54.66655353]	140.33276121949197
76.1661959679728	-18.233991457381588	13.446426	62.21646695146272	-0.39129325238846296	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|76.1645183	-18.2328848	13.29	[-263.82110084]	[180.02928868]	203.95604968761552
76.1647743665552	-18.232818030565475	11.9205265	59.0064652639775	14.260898338701994	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|76.1645183	-18.2328848	13.29	[-39.21745214]	[-15.08239617]	51.29553125617677
81.48545108436834	-33.42016174922848	11.372479	-17.91165881272397	-228.44685996190174	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|81.4855471	-33.4191267	12.833	[19.48336814]	[225.4833098]	146.32037992949134
81.73738277233005	-34.04832284513417	12.191828	233.80037069422767	-267.96204481046345	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|81.7360833	-34.0470867	13.69	[-235.79259829]	[279.95327287]	339.9302044566495
81.24164447631982	-34.20534349172807	7.8943663	12.735903211789854	181.18370593635922	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|81.2415848	-34.2061262	nan	[-5.7832146]	[-114.02577647]	148.92308093158744
81.73646185409035	-34.048462561485536	13.838754	241.74045276709148	-264.85675097979754	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|81.7360833	-34.0470867	13.69	[-69.09816647]	[310.43646665]	333.66343771541597
52.265839079628016	-48.06016269088143	14.441582	93.93969376152975	-4.358181127573305	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|52.2675906	-48.0594434	15.973	[133.13211983]	[80.77677428]	70.81287581869871
52.268139030548994	-48.059438743911336	14.224397	90.92558097122892	-3.257100247624493	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|52.2675906	-48.0594434	15.973	[-39.21752886]	[-0.38647386]	100.8824752481641
53.807577699222456	-48.36236982085947	14.001507	356.7759163185676	205.7751968597081	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|53.80508	-48.3633245	15.987	[-355.04338162]	[-204.11052213]	359.3960799230154
53.67941853920983	-48.40276633441715	12.21339	92.85536805370575	-331.5264709895069	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|53.6787548	-48.401245	14.276	[-94.05967768]	[329.41238778]	324.7541280550167
52.942183317094894	-49.01475881991069	14.737394	149.01250021178677	-126.91086775390481	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|52.9401709	-49.013625	nan	[-301.14063378]	[264.98952956]	188.27508114536332
53.756539844044646	-48.41781734629704	8.019451	404.44926077105174	307.3737299597718	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|53.7539212	-48.4191653	10.409	[-258.08680188]	[-199.62738146]	464.3708094451182
74.57191958977101	-22.63271329242594	16.143787	173.28570907477757	7.7497019517991355	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|74.5687515	-22.6323967	nan	[-250.47383598]	[26.37051587]	336.421234722391
238.857873022028	0.28879860876573754	19.742802	-247.98095003682533	-50.44707514977821	|238.779402	0.233508	15.692	[-20924.71442324]	[-14750.07922584]	10777.701957387111	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|238.7794417	0.2334675	17.425	[-136417.34663413]	[-96215.64506764]	28755.54191374174	|nan	nan	nan	nan	nan	nan
239.06196748539907	0.7919485171719126	14.5695715	0.21971314621494253	59.79866723201527	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|239.0619921	0.7916692	16.728	[4.17483715]	[-40.62458023]	71.22829951061517
237.54749781985794	0.958888632704342	11.34328	183.6240298926345	-47.677230625693085	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|237.5466983	0.9591056	13.223	[-157.87687367]	[41.57774488]	144.84778208861275
60.281904103284816	33.19580088612528	9.476312	128.33414106403328	-76.03347762050326	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|60.2812627	33.1961167	10.46	[-80.16721666]	[45.59761067]	147.65025839495564
275.4122043662267	-28.874077814754394	19.276247	-17.9843355182299	3.8470383939911814	|275.288837	-29.000234	12.971	[-31073.15180654]	[-36329.06373898]	3723.668170926426	|275.29041194	-28.99898879	19.5764	[-142598.32844493]	[-177337.64814118]	353.502724050393	|275.28886	-29.000221	12.971	[-22872.80876124]	[-26843.29289227]	6527.573049813918	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|275.2888306	-29.0002187	nan	[-23358.11724297]	[-26624.21820707]	1783.4244309045273
217.66378638203503	-21.06428250840095	15.003767	-57.85959028475021	-261.91711711838633	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|217.6640424	-21.063075	nan	[37.72033099]	[268.71236103]	184.6990410363912
217.79315330608887	-21.4828861447494	14.834469	127.91791244112102	-25.26010182990286	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|217.7924371	-21.4828287	nan	[-58.78601747]	[3.17025199]	133.99798736514433
182.81966530187	-19.973508958716177	11.397691	-205.34707820574377	-188.22043209409873	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|182.8205998	-19.9727084	13.369	[109.27658443]	[102.81572981]	236.9263767563505
182.79802341315445	-19.96136856387398	10.580213	-213.09431734033382	-184.35888490274064	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|182.7990324	-19.9605414	12.441	[213.58096113]	[190.7035781]	155.2636072956267
10.54280055130585	-54.74557969995539	12.693681	90.6070052416253	-53.619376690031544	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|10.5421268	-54.7453481	14.745	[-67.70987702]	[37.63016242]	90.95593533318221
340.24523209282887	-46.202072921159996	8.724788	103.49058383345431	-18.368360602661625	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|340.2445795	-46.201987	10.587	[-56.48175025]	[8.94654797]	91.72741530987612
340.88148255023935	-46.519926949418654	11.978909	-46.87874833112334	-191.3485113365459	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|340.8817971	-46.5190309	13.647	[55.07679294]	[183.49224273]	106.0031865907691
273.2431924387078	-15.283546772149165	18.887018	-15.161378966307165	7.713670033516599	|273.349882	-15.395891	12.571	[27446.77313336]	[-29961.95608081]	12991.854621320592	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
267.9176103531381	-18.093484064363476	20.206333	-39.399428029383714	19.639521047426364	|267.913068	-18.254989	13.44	[-1130.07094825]	[-43042.84653944]	11213.253696589054	|nan	nan	nan	nan	nan	nan	|267.910815	-18.25437	14.854	[5395.27015676]	[-43759.12771068]	956.8638773683607	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
267.88429807204955	-18.148889042586003	19.709791	-7.300755282237702	-0.5593884505607495	|267.927831	-18.299276	14.711	[15735.80978832]	[-56866.39621641]	13600.840704693665	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
47.36803001500715	-42.47927689386674	11.245387	325.97611678912943	332.84704274030815	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|47.365968	-42.4808187	12.701	[-349.14545866]	[-359.3276721]	304.738955979298
49.262642768843484	-42.24414916067209	12.552775	41.67463297805756	-412.82697489190497	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|49.2623774	-42.2422439	14.435	[-30.95611485]	[410.16607654]	263.4921409373213
48.460482526290484	-42.783317417946556	14.678459	77.37918008038164	-91.55022509167985	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|48.4600406	-42.782935	nan	[-29.82576594]	[33.23657361]	153.82166329429648
255.60607292670502	27.7986095647876	11.996675	-34.72713054742018	74.45882794933962	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|255.6062553	27.7982853	13.616	[35.25260205]	[-73.54993104]	78.30164713616563
103.38514442404035	-26.69418547914079	20.755268	21.795803185968563	-19.856961326073282	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|103.263926	-26.81377	11.511	[-23693.01669619]	[-26191.34748608]	12281.501250122505	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|103.2639486	-26.8137528	12.83	[-17686.51462792]	[-19565.03070128]	12611.70812727817
241.5559059948934	29.033717292632513	10.978733	-170.23037615268154	368.34679254704935	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|241.5567539	29.0321509	12.641	[196.14783132]	[-414.83154868]	316.16719638614865
242.42591592128085	29.049687755121408	15.2528925	-75.88097786029512	-100.41177335676942	|242.426268	29.050056	12.08	[77.9400616]	[93.6684842]	91.36105423274073	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|242.4262818	29.0501134	nan	[34.88761294]	[46.58963116]	141.0073805327007
199.5060228820563	2.2334750058835904	12.068663	-274.23518104515426	-96.56533186980568	|199.507497	2.233677	8.787	[340.73053663]	[45.31321492]	329.92541434675604	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|199.5061187	2.2334658	13.748	[209.50540697]	[1.77730896]	41.9349728366547	|199.5075174	2.2336445	13.748	[344.47000262]	[39.84072938]	179.39628291114508
8.022924281808844	2.3157712143779663	19.182177	406.6904589894724	-326.8091574984567	|7.957887	2.237151	14.478	[-14177.70480099]	[-17155.59766773]	9738.016075490661	|nan	nan	nan	nan	nan	nan	|7.957758	2.237046	14.478	[-15757.77620827]	[-19037.05929009]	10018.29974857911	|nan	nan	nan	nan	nan	nan	|7.9577706	2.2369989	nan	[-92788.54873965]	[-112268.61847992]	15990.043698890948	|nan	nan	nan	nan	nan	nan
